Title,Price_in_lacs,Auction-rating,img,Model,driven-in_kms,Type,Engine,Transmission_type
Honda Vezel  2015 Hybrid Z for Sale,"

                        PKR 50.65 ",4.5/10,https://cache4.pakwheels.com/ad_pictures/9579/tn_honda-vezel-hybrid-z-2015-95793824.webp,2015,"63,000 km",Hybrid,1500 cc,Automatic
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,"

                        PKR 43.75 ",,https://cache4.pakwheels.com/ad_pictures/9581/tn_toyota-corolla-altis-1-6-automatic-2019-95815810.webp,2019,"54,000 km",Petrol,1600 cc,Automatic
Toyota Fortuner  2022 Legender  for Sale,"

                        PKR 1.78 ",,https://cache1.pakwheels.com/ad_pictures/9201/tn_toyota-fortuner-legender-2022-92015496.webp,2022,"20,000 km",Diesel,2800 cc,Automatic
Lexus CT200h  2011 Version L for Sale,"

                        PKR 58 ",7.6/10,https://cache3.pakwheels.com/ad_pictures/9164/tn_lexus-ct200h-version-l-2011-91641311.webp,2011,"66,566 km",Petrol,1800 cc,Automatic
Toyota Yaris  2022 ATIV X CVT 1.5 for Sale,"

                        PKR 47.75 ",9.7/10,https://cache3.pakwheels.com/ad_pictures/8562/tn_toyota-yaris-ativ-x-cvt-1-5-2022-85622812.webp,2022,"10,000 km",Petrol,1500 cc,Automatic
Honda City  2015 1.3 i-VTEC for Sale,"

                        PKR 27.5 ",10/10,https://cache3.pakwheels.com/ad_pictures/9586/tn_honda-city-i-vtec-2-2015-95866874.webp,2015,"119,000 km",Petrol,1300 cc,Manual
Honda Civic  2016 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 42.45 ",7.6/10,https://cache4.pakwheels.com/ad_pictures/9587/tn_honda-civic-oriel-1-8-i-vtec-cvt-2016-95871671.webp,2016,"69,000 km",Petrol,1800 cc,Automatic
Toyota Yaris  2020  for Sale,"

                        PKR 44 ",8.1/10,https://cache1.pakwheels.com/ad_pictures/9588/tn_toyota-yaris-2020-95881427.webp,2020,"27,000 km",Petrol,1000 cc,Automatic
Ford F 150  2018 Raptor 5.0L for Sale,"

                        PKR 2.43 ",9.3/10,https://cache2.pakwheels.com/ad_pictures/9492/tn_ford-f-150-xl-raptor-2018-94923944.webp,2018,"83,221 km",Petrol,5000 cc,Automatic
Suzuki Alto  2022 VXL AGS for Sale,"

                        PKR 29 ",9.4/10,https://cache1.pakwheels.com/ad_pictures/9416/tn_suzuki-alto-vxl-2-2022-94162769.webp,2022,"10,956 km",Petrol,660 cc,Automatic
Toyota Yaris Hatchback  2020  for Sale,"

                        PKR 47.5 ",9.5/10,https://cache1.pakwheels.com/ad_pictures/9165/tn_toyota-yaris-hatchback-2020-91650673.webp,2020,"47,000 km",Petrol,1000 cc,Automatic
Toyota Corolla Axio  2007 G for Sale,"

                        PKR 43 ",8.7/10,https://cache4.pakwheels.com/ad_pictures/9589/tn_toyota-corolla-axio-1-5-g-2007-95890672.webp,2007,"70,000 km",Petrol,1500 cc,Automatic
KIA Picanto  2020 1.0 AT for Sale,"

                        PKR 25.5 ",8.9/10,https://cache2.pakwheels.com/ad_pictures/9589/tn_kia-picanto-1-0-at-2020-95895533.webp,2020,"62,000 km",Petrol,998 cc,Automatic
Suzuki Bolan  2006 VX for Sale,"

                        PKR 6.4 ",5.5/10,https://cache1.pakwheels.com/ad_pictures/9321/tn_suzuki-bolan-vx-3-2006-93214255.webp,2006,"29,918 km",Petrol,800 cc,Manual
Toyota Fortuner  2022 2.7 G for Sale,"

                        PKR 1.45 ",9.9/10,https://cache2.pakwheels.com/ad_pictures/9411/tn_toyota-fortuner-2-7-g-2022-94115158.webp,2022,"2,774 km",Petrol,2700 cc,Automatic
Mercedes Benz C Class  2019 C180 Avantgarde for Sale,"

                        PKR 2.65 ",9.7/10,https://cache2.pakwheels.com/ad_pictures/9454/tn_mercedes-benz-c-class-c180-2-2019-94549240.webp,2019,"9,863 km",Petrol,1600 cc,Automatic
Toyota C-HR  2018 G-LED for Sale,"

                        PKR 82 ",8.7/10,https://cache3.pakwheels.com/ad_pictures/9533/tn_toyota-c-hr-g-led-2018-95332309.webp,2018,"52,000 km",Hybrid,0.0 kWh,Automatic
Suzuki Swift  2022 GLX CVT for Sale,"

                        PKR 44.15 ",8.7/10,https://cache4.pakwheels.com/ad_pictures/9591/tn_suzuki-swift-glx-cvt-2022-95919207.webp,2022,"14,000 km",Petrol,1242 cc,Automatic
Chery Tiggo 8 Pro  2022 1.6 DEX Plus for Sale,"

                        Call
                  ",7.1/10,https://cache1.pakwheels.com/ad_pictures/9591/tn_chery-tiggo-8-pro-1-6-dex-plus-2022-95915174.webp,2022,"31,000 km",Petrol,1600 cc,Automatic
Suzuki Swift  2012 DX 1.3 for Sale,"

                        PKR 14.85 ",,https://cache3.pakwheels.com/ad_pictures/9525/tn_suzuki-swift-1-3-dx-2012-95251294.webp,2012,2 km,Petrol,1300 cc,Manual
Toyota Surf  2006 SSR-X 2.7 for Sale,"

                        PKR 72.5 ",,https://cache4.pakwheels.com/ad_pictures/9499/tn_toyota-surf-ssr-x-2-7-2006-94995421.webp,2006,"94,000 km",Petrol,2700 cc,Automatic
Suzuki Swift  2018 DLX 1.3 Navigation  for Sale,"

                        PKR 26 ",7/10,https://cache2.pakwheels.com/ad_pictures/9324/tn_suzuki-swift-dlx-1-3-navigation-2018-93243824.webp,2018,"74,862 km",Petrol,1300 cc,Manual
Hyundai Elantra  2021 GLS for Sale,"

                        PKR 64 ",9.8/10,https://cache2.pakwheels.com/ad_pictures/9339/tn_hyundai-elantra-gls-9-2022-93390059.webp,2021,"21,437 km",Petrol,2000 cc,Automatic
Daihatsu Mira  2020 L for Sale,"

                        PKR 32.9 ",9.5/10,https://cache3.pakwheels.com/ad_pictures/9535/tn_daihatsu-mira-l-10-2020-95352469.webp,2020,"13,000 km",Petrol,0.0 kWh,Automatic
Honda City  2018 1.3 i-VTEC Prosmatec for Sale,"

                        PKR 38.5 ",8.9/10,https://cache2.pakwheels.com/ad_pictures/9064/tn_honda-city-i-vtec-prosmatec-2018-90646088.webp,2018,"51,000 km",Petrol,1300 cc,Automatic
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,"

                        PKR 60 ",8.1/10,https://cache3.pakwheels.com/ad_pictures/9585/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2021-95857951.webp,2021,"43,000 km",Petrol,1800 cc,Automatic
Toyota Fortuner  2018 2.7 VVTi for Sale,"

                        PKR 1.19 ",9/10,https://cache1.pakwheels.com/ad_pictures/9502/tn_toyota-fortuner-2018-95020807.webp,2018,"85,473 km",Petrol,2700 cc,Automatic
Daihatsu Move Canbus  2020  for Sale,"

                        PKR 38 ",9.1/10,https://cache1.pakwheels.com/ad_pictures/9593/tn_daihatsu-move-canbus-2020-95935677.webp,2020,"41,000 km",Petrol,660 cc,Automatic
Honda Civic  2021 1.5 RS Turbo for Sale,"

                        PKR 69.75 ",9.1/10,https://cache4.pakwheels.com/ad_pictures/9594/tn_honda-civic-1-5-rs-turbo-2021-95944598.webp,2021,"58,500 km",Petrol,1500 cc,Automatic
Toyota C-HR  2017  for Sale,"

                        PKR 78 ",8.4/10,https://cache4.pakwheels.com/ad_pictures/9527/tn_toyota-c-hr-2017-95275546.webp,2017,"56,000 km",Hybrid,1800 cc,Automatic
Suzuki Alto  2022 VXR for Sale,"

                        PKR 24.8 ",10/10,https://cache3.pakwheels.com/ad_pictures/9596/tn_suzuki-alto-vxr-2-2022-95961731.webp,2022,"17,000 km",Petrol,660 cc,Manual
Toyota Harrier  2018  for Sale,"

                        PKR 1.8 ",8.7/10,https://cache4.pakwheels.com/ad_pictures/9596/tn_toyota-harrier-2018-95966992.webp,2018,"101,000 km",Hybrid,2500 cc,Automatic
Toyota Fortuner  2020 2.7 VVTi for Sale,"

                        PKR 1.25 ",9.1/10,https://cache3.pakwheels.com/ad_pictures/9523/tn_toyota-fortuner-2-7-automatic-2020-95235837.webp,2020,"42,000 km",Petrol,2700 cc,Automatic
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,"

                        PKR 62 ",9.3/10,https://cache3.pakwheels.com/ad_pictures/9598/tn_toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2021-95980547.webp,2021,"29,000 km",Petrol,1800 cc,Automatic
KIA Sportage  2024 Black Limited Edition for Sale,"

                        PKR 91.5 ",9.5/10,https://cache2.pakwheels.com/ad_pictures/9558/tn_kia-sportage-black-limited-edition-2024-95586207.webp,2024,35 km,Petrol,2000 cc,Automatic
Toyota Yaris Hatchback  2020  for Sale,"

                        PKR 52 ",9.2/10,https://cache1.pakwheels.com/ad_pictures/9598/tn_toyota-yaris-hatchback-2020-95987188.webp,2020,"50,000 km",Petrol,1000 cc,Automatic
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 57 ",9.8/10,https://cache2.pakwheels.com/ad_pictures/9594/tn_honda-civic-oriel-1-8-i-vtec-cvt-2018-95940655.webp,2018,"5,331 km",Petrol,1800 cc,Automatic
Daihatsu Mira  2014 L for Sale,"

                        PKR 20.5 ",5.3/10,https://cache3.pakwheels.com/ad_pictures/9463/tn_daihatsu-mira-l-10-2011-94639342.webp,2014,"127,242 km",Petrol,660 cc,Automatic
Suzuki Alto  2021 VXL AGS for Sale,"

                        PKR 26.25 ",9.8/10,https://cache1.pakwheels.com/ad_pictures/9599/tn_suzuki-alto-vxl-2-2021-95991576.webp,2021,"27,000 km",Petrol,660 cc,Automatic
Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,"

                        PKR 35.5 ",7.3/10,https://cache2.pakwheels.com/ad_pictures/9325/tn_toyota-corolla-gli-vvti-automatic-2016-93252144.webp,2016,"81,188 km",Petrol,1300 cc,Automatic
Mercedes Benz GLA Class  2018 GLA200 for Sale,"

                        Call
                  ",9/10,https://cache1.pakwheels.com/ad_pictures/9456/tn_mercedes-benz-gla-200-2-2018-94560478.webp,2018,"15,000 km",Petrol,1600 cc,Automatic
BMW iX  2022 xDrive40 for Sale,"

                        PKR 4.69 ",8.7/10,https://cache1.pakwheels.com/ad_pictures/8934/tn_bmw-ix-xDrive40-2022-89344288.webp,2022,"1,000 km",Electric,77.0 kWh,Automatic
Toyota Yaris Cross  2020 Hybrid Z for Sale,"

                        PKR 88 ",8.9/10,https://cache1.pakwheels.com/ad_pictures/9484/tn_toyota-yaris-cross-hybrid-z-2-2020-94842795.webp,2020,"41,753 km",Hybrid,1490 cc,Automatic
FAW X-PV  2016 Dual AC for Sale,"

                        PKR 9.5 ",4.5/10,https://cache1.pakwheels.com/ad_pictures/9541/tn_faw-x-pv-dual-ac-2016-95412951.webp,2016,"110,057 km",Petrol,1000 cc,Manual
Peugeot 2008  2022 Allure for Sale,"

                        PKR 66 ",9.8/10,https://cache4.pakwheels.com/ad_pictures/9512/tn_peugeot-2008-allure-2022-95121818.webp,2022,"14,646 km",Petrol,1200 cc,Automatic
Honda City 5th Generation 2021 1.3 i-VTEC for Sale,"

                        PKR 39 ",8.9/10,https://cache4.pakwheels.com/ad_pictures/9532/tn_honda-city-i-vtec-2-2021-95322675.webp,2021,"11,150 km",Petrol,1300 cc,Manual
Toyota Prado  2019 TX L Package 2.7 for Sale,"

                        PKR 3.05 ",9.9/10,https://cache3.pakwheels.com/ad_pictures/9594/tn_toyota-prado-tx-l-package-2-7-2019-95947878.webp,2019,"56,951 km",Petrol,2700 cc,Automatic
Toyota Premio  2007 X L Package 1.8 for Sale,"

                        PKR 42 ",7.6/10,https://cache1.pakwheels.com/ad_pictures/9333/tn_toyota-premio-1-5l-f-2007-93339461.webp,2007,"113,801 km",Petrol,1800 cc,Automatic
Porsche Cayenne  2013 Hybrid for Sale,"

                        PKR 1.7 ",9.3/10,https://cache3.pakwheels.com/ad_pictures/9545/tn_porsche-cayenne-cayenne-2014-95451204.webp,2013,"50,633 km",Petrol,3000 cc,Automatic
Toyota Corolla  2019 XLi Automatic for Sale,"

                        PKR 42 ",8.8/10,https://cache4.pakwheels.com/ad_pictures/9534/tn_toyota-corolla-xli-automatic-2019-95347763.webp,2019,"39,123 km",Petrol,1300 cc,Automatic
Suzuki Wagon R  2015 VXL for Sale,"

                        PKR 16.85 ",6.6/10,https://cache2.pakwheels.com/ad_pictures/9596/tn_suzuki-wagon-r-vxl-2015-95961405.webp,2015,"96,710 km",Petrol,1000 cc,Manual
Toyota Vitz  2014 F 1.0 for Sale,"

                        PKR 30.5 ",8.1/10,https://cache3.pakwheels.com/ad_pictures/9526/tn_toyota-vitz-1-0-f-2014-95267694.webp,2014,"82,159 km",Petrol,1000 cc,Automatic
KIA Sportage  2021 AWD for Sale,"

                        PKR 73 ",9.6/10,https://cache1.pakwheels.com/ad_pictures/9373/tn_kia-sportage-awd-2021-93738144.webp,2021,"43,926 km",Petrol,2000 cc,Automatic
Toyota Yaris Hatchback  2020  for Sale,"

                        PKR 46.9 ",8/10,https://cache4.pakwheels.com/ad_pictures/9415/tn_toyota-yaris-hatchback-2020-94159255.webp,2020,"63,000 km",Petrol,1000 cc,Automatic
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 65 ",9.3/10,https://cache2.pakwheels.com/ad_pictures/9244/tn_honda-civic-oriel-1-8-i-vtec-cvt-2021-92447783.webp,2021,"22,861 km",Petrol,1800 cc,Automatic
Ford F 150  2017  for Sale,"

                        PKR 2.99 ",9.3/10,https://cache2.pakwheels.com/ad_pictures/6975/Slide_ford-f-150-xl-2017-69753965.jpg,2017,"26,300 km",Petrol,5000 cc,Automatic
Suzuki Hustler  2021  for Sale,"

                        PKR 39.8 ",9.3/10,https://cache2.pakwheels.com/ad_pictures/9601/tn_suzuki-hustler-2021-96014825.webp,2021,"10,000 km",Hybrid,660 cc,Automatic
Suzuki Swift  2019 DLX 1.3 Navigation  for Sale,"

                        PKR 25.5 ",6.9/10,https://cache1.pakwheels.com/ad_pictures/9405/tn_suzuki-swift-dlx-1-3-navigation-2019-94052018.webp,2019,"46,466 km",Petrol,1300 cc,Manual
Suzuki Alto  2021 X for Sale,"

                        PKR 37.25 ",6.3/10,https://cache1.pakwheels.com/ad_pictures/9557/tn_suzuki-alto-x-9-2021-95577620.webp,2021,"10,000 km",Petrol,660 cc,Automatic
DFSK Glory 580  2022 Pro for Sale,"

                        PKR 61 ",9.7/10,https://cache3.pakwheels.com/ad_pictures/9330/tn_dfsk-glory-580-pro-2022-93301351.webp,2022,"19,329 km",Petrol,1500 cc,Automatic
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 47 ",7.9/10,https://cache4.pakwheels.com/ad_pictures/9602/tn_honda-civic-oriel-1-8-i-vtec-cvt-2017-96021648.webp,2017,"101,950 km",Petrol,1800 cc,Automatic
KIA Grand Carnival  2021 GLS+ for Sale,"

                        PKR 1.35 ",8.6/10,https://cache3.pakwheels.com/ad_pictures/9574/tn_kia-carnival-gls-8-2021-95743288.webp,2021,"24,000 km",Petrol,3470 cc,Automatic
Daihatsu Mira  2014 L SA for Sale,"

                        PKR 23.5 ",7.9/10,https://cache4.pakwheels.com/ad_pictures/9591/tn_daihatsu-mira-x-8-2014-95916843.webp,2014,"48,881 km",Petrol,660 cc,Automatic
Toyota Prius  2020 S for Sale,"

                        PKR 92 ",9.9/10,https://cache4.pakwheels.com/ad_pictures/9604/tn_toyota-prius-s-28-2020-96042806.webp,2020,"48,000 km",Hybrid,1800 cc,Automatic
Toyota Corolla Axio  2020 G for Sale,"

                        PKR 76 ",9.7/10,https://cache1.pakwheels.com/ad_pictures/8538/tn_toyota-corolla-axio-1-5-g-2020-85388699.webp,2020,"37,000 km",Hybrid,1500 cc,Automatic
Honda City  2018 Aspire Prosmatec 1.5 i-VTEC for Sale,"

                        PKR 38 ",8.7/10,https://cache3.pakwheels.com/ad_pictures/9604/tn_honda-city-aspire-prosmatec-2018-96046031.webp,2018,"48,500 km",Petrol,1500 cc,Automatic
Mercedes Benz E Class 5th (W213) Generation 2022 E 180 Exclusive for Sale,"

                        Call
                  ",5.6/10,https://cache2.pakwheels.com/ad_pictures/8673/tn_mercedes-benz-e-class-e-180-exclusive-2022-86738390.webp,2022,"6,400 km",Petrol,1500 cc,Automatic
Audi S5  2019 Sportback 3.0 TFSI for Sale,"

                        Call
                  ",9.8/10,https://cache3.pakwheels.com/ad_pictures/8582/tn_audi-a5-2019-85824445.webp,2019,500 km,Petrol,3000 cc,Automatic
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,"

                        PKR 42.75 ",6.2/10,https://cache1.pakwheels.com/ad_pictures/9603/tn_toyota-corolla-altis-1-6-automatic-2020-96031767.webp,2020,"47,500 km",Petrol,1600 cc,Automatic
Toyota Prius  2010  for Sale,"

                        PKR 32 ",7.4/10,https://cache4.pakwheels.com/ad_pictures/9338/tn_toyota-prius-g-1-8-2010-93387927.webp,2010,"115,357 km",Petrol,1500 cc,Automatic
Honda BR-V  2017 i-VTEC S for Sale,"

                        PKR 43 ",9.1/10,https://cache4.pakwheels.com/ad_pictures/9559/tn_honda-br-v-i-vtec-s-2017-95592670.webp,2017,"37,970 km",Petrol,1500 cc,Automatic
Changan Alsvin  2022 1.5L DCT Lumiere for Sale,"

                        PKR 39 ",9.6/10,https://cache3.pakwheels.com/ad_pictures/9210/tn_changan-alsvin-1-5l-dct-lumiere-2022-92108929.webp,2022,"15,926 km",Petrol,1500 cc,Automatic
Toyota Vitz  2007 F 1.0 for Sale,"

                        PKR 22 ",4.7/10,https://cache3.pakwheels.com/ad_pictures/9510/tn_toyota-vitz-1-0-f-2007-95107360.webp,2007,"153,296 km",Petrol,1000 cc,Automatic
